ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents   label   detailed-label,Tunnel,Traffic_Labeled,Malware
2019-02-28 22:17:30.683958016,CoaZVm3xFgKUqfHq52,217.78.18.8,3,192.168.1.193,1,icmp,,0 days 00:00:00.000007,80,0,OTH,,,0,,2,136,0,0,-   Benign   -,-,Benign, -
2019-03-01 01:34:30.702816000,CffgdA5aLhaJV4A4h,217.250.51.215,3,192.168.1.193,13,icmp,,0 days 00:00:00.000005,56,0,OTH,,,0,,2,112,0,0,-   Benign   -,-,Benign, -
2019-03-01 00:53:10.774105088,Cifram1XyCXGUOyrKg,192.168.1.193,30535,197.89.212.136,8081,tcp,,0 days 00:00:00.000255,0,0,S0,,,0,S,4,160,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 20:42:48.544462080,Cx8Hpc3F5WnSPSTqib,192.168.1.193,30535,217.69.7.172,8081,tcp,,0 days 00:00:00.000504,0,0,S0,,,0,S,6,240,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 01:42:35.974471936,CMiy0B3tn1nRJAYsUl,192.168.1.193,24159,197.173.127.161,8081,tcp,,0 days 00:00:00.000252,0,0,S0,,,0,S,4,160,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 22:10:19.535095808,CNRoTD4MskbauADaff,192.168.1.193,30535,197.209.169.134,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 02:04:34.356556032,CAjF0a3WUVHf5FUPa,192.168.1.193,30535,217.48.88.50,8081,tcp,,0 days 00:00:00.000506,0,0,S0,,,0,S,6,240,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 23:27:37.142142976,Cg6EbFKlEzxLkRKb4,192.168.1.193,24159,197.54.74.229,8081,tcp,,0 days 00:00:00.129955999,0,0,REJ,,,0,Sr,2,80,2,80,-   Benign   -,-,Benign, -
2019-02-28 21:51:31.877458176,CWKmvF2JcXhLYF94Jk,192.168.1.193,30535,217.142.21.9,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 01:59:36.773920000,C8xrBAHbns2Txkn1j,192.168.1.193,30535,197.87.229.105,8081,tcp,,0 days 00:00:00.000253,0,0,S0,,,0,S,4,160,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 00:07:05.462883072,CuE6wS1uuuUVrAygGb,192.168.1.193,24159,217.79.154.59,8081,tcp,,0 days 00:00:00.000004,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 21:38:04.164772864,C4eUBb4eoOhpjoDeWk,192.168.1.193,24159,197.220.164.121,8081,tcp,,0 days 00:00:00.000004,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 20:14:21.873825024,CExMbf4r271acVnet8,192.168.1.193,30535,217.79.205.182,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 03:07:10.981647104,CeDKyh22b4h9VA8pF1,217.86.31.90,3,192.168.1.193,13,icmp,,0 days 00:00:00.000005,56,0,OTH,,,0,,2,112,0,0,-   Benign   -,-,Benign, -
2019-02-28 22:56:39.434510848,COEUap4kSHj9BB0zEb,192.168.1.193,24159,217.133.45.160,8081,tcp,,0 days 00:00:00.000004,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 02:28:01.818392064,ClyTbZ38gEQhW1ICs2,192.168.1.193,30535,197.40.15.43,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 21:52:22.823177984,CNmEeU1gnkBxWxNjvg,192.168.1.193,30535,217.215.6.154,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 22:17:01.235277824,Cy8hVY3tfygU5ywTyl,217.136.48.1,3,192.168.1.193,13,icmp,,0 days 00:00:00.000008,84,0,OTH,,,0,,2,140,0,0,-   Benign   -,-,Benign, -
2019-02-28 23:57:30.811728896,CpeLku4L9YWd9Rz4se,192.168.1.193,30535,217.62.255.103,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 22:09:29.642391040,CtHqQp4kO5fW3PHYOf,217.22.129.247,3,192.168.1.193,13,icmp,,0 days 00:00:00.000005,56,0,OTH,,,0,,2,112,0,0,-   Benign   -,-,Benign, -
2019-03-01 03:01:35.966875136,CGKhKz1T0onPjDj8Uf,192.168.1.193,24159,217.80.231.250,8081,tcp,,0 days 00:00:00.000255,0,0,S0,,,0,S,4,160,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 22:15:42.598699008,CWhCxA4Ep3kemPzeag,217.72.208.208,3,192.168.1.193,13,icmp,,0 days 00:00:00.000002,56,0,OTH,,,0,,2,112,0,0,-   Benign   -,-,Benign, -
2019-03-01 01:08:37.478265088,CJiU5n2Sdziv3tYAYc,192.168.1.193,30535,217.12.167.237,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 21:25:22.164037888,Ceyi7kaaM7j8xwOl8,192.168.1.193,30535,197.40.186.80,8081,tcp,,0 days 00:00:00.204154,0,0,REJ,,,0,Sr,2,80,2,80,-   Benign   -,-,Benign, -
2019-02-28 23:33:38.463414016,CbvXf23N8tXwxP08v,192.168.1.193,30535,197.38.156.24,8081,tcp,,0 days 00:00:00.106969,0,0,REJ,,,0,Sr,2,80,2,80,-   Benign   -,-,Benign, -
2019-02-28 23:59:39.203706112,CrEqcm34JTUqK32I2h,192.168.1.193,24159,197.8.232.50,8081,tcp,,0 days 00:00:02.218763,0,0,REJ,,,0,Sr,12,480,2,80,-   Benign   -,-,Benign, -
2019-02-28 22:22:13.953242112,CoKW1d27zOfp45Zgn5,192.168.1.193,123,80.79.25.111,123,udp,,0 days 00:00:00.004493,96,96,SF,,,0,Dd,2,152,2,152,-   Benign   -,-,Benign, -
2019-03-01 00:22:05.990017024,CxWzWqaaE9ckdTBOg,196.250.232.81,11,192.168.1.193,0,icmp,,0 days 00:00:00.000011,56,0,OTH,,,0,,2,112,0,0,-   Benign   -,-,Benign, -
2019-03-01 00:14:07.834520064,CoTkEn43ZNOpuJKw8g,192.168.1.193,24159,217.160.124.176,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 23:54:14.358139904,CBPXWn4kolrMW2JQC,197.84.198.2,11,192.168.1.193,0,icmp,,0 days 00:00:00.000005,56,0,OTH,,,0,,2,112,0,0,-   Benign   -,-,Benign, -
2019-02-28 23:58:36.945000960,CcW1ff4lLy1CmTIlph,31.209.129.65,11,192.168.1.193,0,icmp,,0 days 00:00:00.000011,56,0,OTH,,,0,,2,112,0,0,-   Benign   -,-,Benign, -
2019-03-01 01:10:09.044372992,CYCXkJ365S7Jo0BK43,217.231.250.194,3,192.168.1.193,13,icmp,,0 days 00:00:00.000005,56,0,OTH,,,0,,2,112,0,0,-   Benign   -,-,Benign, -
2019-03-01 02:57:31.555762176,C7M2i524J5D6aFwNg,192.168.1.193,24159,197.116.45.215,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 00:25:00.063618816,CnmKJs3Q2U6ORpFb7,192.168.1.193,24159,217.218.84.163,8081,tcp,,0 days 00:00:00.000254,0,0,S0,,,0,S,4,160,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 02:08:49.800637952,CQUnyz8FDGgACkklk,192.168.1.193,24159,217.10.88.203,8081,tcp,,0 days 00:00:00.000004,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 02:00:27.734227968,CHtoqgSPaI4PBDopb,192.168.1.193,30535,197.31.36.194,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 21:45:56.741185024,CRr5qc1JrG9uzL4Fd7,192.168.1.193,30535,217.149.87.246,8081,tcp,,0 days 00:00:00.044481,0,0,REJ,,,0,Sr,4,160,2,80,-   Benign   -,-,Benign, -
2019-03-01 02:45:16.282241024,CaFe5f29I1ps2H8Na8,192.168.1.193,24159,217.85.29.0,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 02:17:26.269041920,Cih29x1vWteKRmjFGh,192.168.1.193,30535,197.128.115.71,8081,tcp,,0 days 00:00:01.640570,0,0,REJ,,,0,Sr,4,160,2,80,-   Benign   -,-,Benign, -
2019-02-28 23:22:43.827699968,C8WGjG3Mh4Gxkl4VN9,192.168.1.193,24159,197.228.135.179,8081,tcp,,0 days 00:00:00.258859999,0,0,REJ,,,0,Sr,2,80,2,80,-   Benign   -,-,Benign, -
2019-02-28 23:03:43.108084992,CmyAku3mLKO90okjc9,192.168.1.193,30535,197.38.217.19,8081,tcp,,0 days 00:00:00.106201,0,0,REJ,,,0,Sr,6,240,2,80,-   Benign   -,-,Benign, -
2019-03-01 00:44:48.990508032,CQLPE1243ZOkweAIu,192.168.1.193,24159,217.200.13.32,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 00:42:49.619149824,CDDOn614i7XqYYant7,197.249.64.142,11,192.168.1.193,0,icmp,,0 days 00:00:00.000005,56,0,OTH,,,0,,2,112,0,0,-   Benign   -,-,Benign, -
2019-03-01 00:05:17.810530816,CFshYj4l9TIqNi6BX4,192.168.1.193,30535,217.61.72.149,8081,tcp,,0 days 00:00:01.054655,0,0,REJ,,,0,Sr,8,320,2,80,-   Benign   -,-,Benign, -
2019-02-28 23:42:41.932722944,CY5ZFoDXK3lJpYVYa,192.168.1.193,24159,217.123.86.74,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 23:20:03.978446848,CZctf43CERYYaSQ3r8,192.168.1.193,30535,217.25.91.87,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 20:57:13.539051008,CZ0C39UjZlwGtEsFi,217.254.141.76,3,192.168.1.193,13,icmp,,0 days 00:00:00.000006,56,0,OTH,,,0,,2,112,0,0,-   Benign   -,-,Benign, -
2019-03-01 02:38:10.899180800,Ct703OCrWGM3GTDfe,192.168.1.193,24159,197.98.158.117,8081,tcp,,0 days 00:00:00.000002,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 01:51:06.123897088,CAhhIA3Yx2wjq3YeJ7,192.168.1.193,30535,217.98.8.212,8081,tcp,,0 days 00:00:00.000255,0,0,S0,,,0,S,4,160,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 02:10:05.146646016,C2VIPp4PO15nTEBiPd,192.168.1.193,30535,217.159.72.101,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 20:10:50.302380032,C2zjGn3Deccu6sS9f3,192.168.1.193,24159,197.53.80.205,8081,tcp,,0 days 00:00:00.220129,0,0,REJ,,,0,Sr,4,160,2,80,-   Benign   -,-,Benign, -
2019-02-28 22:56:20.692926976,CAZ8Gq1MDYhwqzNBU3,192.168.1.193,24159,197.254.62.55,8081,tcp,,0 days 00:00:00.196634,0,0,REJ,,,0,Sr,2,80,2,80,-   Benign   -,-,Benign, -
2019-02-28 21:04:55.832660992,CUT3pe1Qbx9U27J2Ne,192.168.1.193,30535,197.190.136.247,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 23:46:44.811878912,CvjS5z4Nr3b97UTlgc,197.13.3.22,3,192.168.1.193,0,icmp,,0 days 00:00:00.000005,80,0,OTH,,,0,,2,136,0,0,-   Benign   -,-,Benign, -
2019-02-28 22:34:57.571070976,C0o28h1FOxAM15Wg3b,192.168.1.193,30535,217.102.124.207,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 01:50:10.544589056,CWXUF63yH3hrkgK68k,192.168.1.193,24159,217.19.35.77,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 00:26:40.956752128,CYgYjp4ibDuCxTw1m5,192.168.1.193,123,5.1.56.123,123,udp,,0 days 00:00:00.000005,96,0,S0,,,0,D,2,152,0,0,-   Benign   -,-,Benign, -
2019-02-28 21:44:26.835421952,CdO1xy3j6ycLVFy1n4,192.168.1.193,24159,197.60.154.242,8081,tcp,,0 days 00:00:00.262355999,0,0,REJ,,,0,Sr,4,160,2,80,-   Benign   -,-,Benign, -
2019-02-28 22:30:37.952877056,CPZg5W2jb3WsF1BTt6,192.168.1.193,123,78.108.102.237,123,udp,,0 days 00:00:00.002752,96,96,SF,,,0,Dd,2,152,2,152,-   Benign   -,-,Benign, -
2019-03-01 03:08:40.944206848,CdnBPh3aZZ20mj9Cja,192.168.1.193,30535,197.38.243.48,8081,tcp,,0 days 00:00:00.116191,0,0,REJ,,,0,Sr,2,80,2,80,-   Benign   -,-,Benign, -
2019-03-01 00:20:20.755357952,CqMaeB4NPXE6YxVoQ3,192.168.1.193,30535,197.49.42.5,8081,tcp,,0 days 00:00:00.126186,0,0,REJ,,,0,Sr,4,160,2,80,-   Benign   -,-,Benign, -
2019-02-28 22:33:58.881244928,Cy2BQe1EuoXslNEl7i,87.186.255.177,3,192.168.1.193,1,icmp,,0 days 00:00:00.000002,56,0,OTH,,,0,,2,112,0,0,-   Benign   -,-,Benign, -
2019-02-28 21:47:02.278088960,Cb75Sc3yO9L5aGZzal,192.168.1.193,30535,197.34.112.83,8081,tcp,,0 days 00:00:01.086387,0,0,REJ,,,0,Sr,6,240,2,80,-   Benign   -,-,Benign, -
2019-03-01 02:45:38.127311872,CHDqjXV4mBqEiyzva,192.168.1.193,24159,197.234.168.65,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 00:03:55.114952192,CXY0Zz3n59nhYxKOhl,217.23.92.51,3,192.168.1.193,10,icmp,,0 days 00:00:00.000005,80,0,OTH,,,0,,2,136,0,0,-   Benign   -,-,Benign, -
2019-02-28 21:33:23.302653184,CKk1zv9pLKuIS2rw9,192.168.1.193,24159,197.243.79.254,8081,tcp,,0 days 00:00:00.000001,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 01:29:29.485264896,CzCY423UeUygBvqqte,192.168.1.193,24159,197.115.216.91,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 00:41:29.371532800,CMWUA724cPEmrEh5Rb,192.168.1.193,24159,217.53.122.148,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 01:02:20.987968000,CLlgyI28rfyP0v9uk9,192.168.1.193,30535,197.64.21.231,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 20:48:44.717291008,CLjK7s3yTWkprkjIJ1,192.168.1.193,24159,197.99.219.238,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 22:44:22.311582976,CXN2pMG3JB2x84WK7,192.168.1.193,30535,217.56.162.249,8081,tcp,,0 days 00:00:00.066468,0,0,REJ,,,0,Sr,2,80,2,80,-   Benign   -,-,Benign, -
2019-03-01 01:49:50.208684800,CZGfGU3TSPkB1aV2Yb,192.168.1.193,30535,197.249.169.200,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 02:44:23.156217088,CfaBMBadKuYhWKG63,217.30.200.198,3,192.168.1.193,1,icmp,,0 days 00:00:00.000005,80,0,OTH,,,0,,2,136,0,0,-   Benign   -,-,Benign, -
2019-02-28 20:55:32.958836992,CifiVr20Z7hPTTzIu,192.168.1.193,123,80.79.25.111,123,udp,,0 days 00:00:00.000013,96,0,S0,,,0,D,2,152,0,0,-   Benign   -,-,Benign, -
2019-02-28 22:51:01.774900992,CjO0dsqmZIGqAqoxf,192.168.1.193,30535,197.9.188.62,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 01:23:30.060550912,Cz6trA3xO69gzmP7kd,192.168.1.193,30535,217.218.178.79,8081,tcp,,0 days 00:00:01.001684,0,0,S0,,,0,S,6,240,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 21:08:43.119371008,C99D9E2ia4Ny0H8fBe,192.168.1.193,24159,197.74.104.56,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 23:32:39.337863936,Cnl9hI3VeAddeQZIg,217.64.12.62,11,192.168.1.193,0,icmp,,0 days 00:00:00.000005,56,0,OTH,,,0,,2,112,0,0,-   Benign   -,-,Benign, -
2019-03-01 01:23:46.143363840,CJMpAU1uBKRHLu3d4c,192.168.1.193,24159,217.23.203.157,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 02:11:34.585632000,CQxiRi7hJNxBIVh5,192.168.1.193,30535,197.58.60.171,8081,tcp,,0 days 00:00:01.084149,0,0,REJ,,,0,Sr,10,400,2,80,-   Benign   -,-,Benign, -
2019-02-28 22:33:40.162918144,ChjYQm8D2VW8hIKf1,217.227.183.231,3,192.168.1.193,13,icmp,,0 days 00:00:00.000005,56,0,OTH,,,0,,2,112,0,0,-   Benign   -,-,Benign, -
2019-02-28 21:50:36.165456128,CgJ1252XjWccus9w98,192.168.1.193,24159,217.154.215.181,8081,tcp,,0 days 00:00:00.000008,0,0,S0,,,0,S,4,160,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 23:36:45.270452992,Cx3j5h4RpA2SUq2jYk,217.235.106.251,3,192.168.1.193,13,icmp,,0 days 00:00:00.000005,56,0,OTH,,,0,,2,112,0,0,-   Benign   -,-,Benign, -
2019-02-28 21:12:22.609390080,CauYpW1ayninMn97Wh,192.168.1.193,24159,217.32.38.178,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 23:59:30.418220032,CYzKQr2r5RpyNcsOl,192.168.1.193,30535,197.242.101.157,8081,tcp,,0 days 00:00:00.000009,0,0,S0,,,0,S,4,160,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 02:26:56.342415104,Cv9fhC2ePnAw4RkmG5,192.168.1.193,30535,217.77.132.108,8081,tcp,,0 days 00:00:00.000255,0,0,S0,,,0,S,4,160,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 23:00:35.517765120,CSnGlh1O9D94hPvMz5,192.168.1.193,24159,217.33.124.73,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 22:30:05.904908032,CR405J2Dt63PbwkXCk,192.168.1.193,24159,197.122.12.163,8081,tcp,,0 days 00:00:00.000256,0,0,S0,,,0,S,4,160,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 23:06:01.351175168,CcVCxE1BnOTiUxgX56,192.168.1.193,24159,197.206.248.244,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 23:22:03.306073856,ClfjIcyQpzvf451j2,192.168.1.193,24159,197.5.0.193,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 02:57:04.537143040,CN0SfSa3BtobAITB3,192.168.1.193,24159,217.19.249.48,8081,tcp,,0 days 00:00:00.000255,0,0,S0,,,0,S,4,160,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 22:57:39.088601088,CHsdHg3SmpQ5f8MEO,217.233.164.38,3,192.168.1.193,13,icmp,,0 days 00:00:00.000002,56,0,OTH,,,0,,2,112,0,0,-   Benign   -,-,Benign, -
2019-03-01 01:22:31.783341056,CP2rK14Niuvhzeum2h,192.168.1.193,30535,197.146.138.226,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 21:01:58.988518912,CdcLpCqnOk8OnWzY4,192.168.1.193,30535,217.66.77.166,8081,tcp,,0 days 00:00:00.070464,0,0,REJ,,,0,Sr,2,80,2,80,-   Benign   -,-,Benign, -
2019-02-28 21:09:56.368091136,CV9aaJ3l2joyc8myS5,192.168.1.193,30535,197.61.207.201,8081,tcp,,0 days 00:00:00.200873,0,0,REJ,,,0,Sr,2,80,2,80,-   Benign   -,-,Benign, -
2019-03-01 01:52:35.129640960,CDBCIG2lhdDCWGHS2d,192.168.1.193,24159,197.190.67.89,8081,tcp,,0 days 00:00:00.000255,0,0,S0,,,0,S,4,160,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 01:16:18.839431168,CSWkeu49AtBJMFiCcl,192.168.1.193,24159,197.120.173.173,8081,tcp,,0 days 00:00:00.000254,0,0,S0,,,0,S,4,160,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 00:14:47.339258880,C52pwrfyLhrfyH4aa,192.168.1.193,24159,197.128.34.162,8081,tcp,,0 days 00:00:00.113950,0,0,REJ,,,0,Sr,2,80,2,80,-   Benign   -,-,Benign, -
2019-02-28 21:00:37.897170944,CzZMKsMRJovC7PPK4,192.168.1.193,30535,197.132.20.23,8081,tcp,,0 days 00:00:00.000009,0,0,S0,,,0,S,4,160,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 23:06:54.416237056,C4Nh0u8t847HKRnbj,192.168.1.193,24159,197.2.123.88,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 00:55:10.997342976,Ca2Xu13npPS9vQFeC,192.168.1.193,24159,217.210.135.120,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 21:39:26.299955968,CqlXC22FULaOOo29Mb,192.168.1.193,24159,197.128.69.85,8081,tcp,,0 days 00:00:01.627329,0,0,REJ,,,0,Sr,4,160,2,80,-   Benign   -,-,Benign, -
2019-02-28 20:14:12.038440960,CXWwMj1gWwfpEQ5YUe,192.168.1.193,24159,217.107.116.30,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 02:08:32.118163968,CX5dEW177W17IPnIy1,192.168.1.193,24159,217.21.96.252,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 02:40:46.931955968,CpRbw22zCaUDiVuC3l,192.168.1.193,24159,197.43.98.252,8081,tcp,,0 days 00:00:00.100204,0,0,REJ,,,0,Sr,2,80,2,80,-   Benign   -,-,Benign, -
2019-02-28 21:44:12.291960832,Clcedt19U8QlYM89Mb,192.168.1.193,24159,197.18.175.45,8081,tcp,,0 days 00:00:00.000259,0,0,S0,,,0,S,6,240,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 01:14:45.223438080,CDtJct27utJl3wyw1c,192.168.1.193,24159,217.6.72.19,8081,tcp,,0 days 00:00:00.000255,0,0,S0,,,0,S,6,240,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 02:34:58.888283904,CPPu223GosALfyb3Zj,217.94.188.109,3,192.168.1.193,13,icmp,,0 days 00:00:00.000005,56,0,OTH,,,0,,2,112,0,0,-   Benign   -,-,Benign, -
